Season,Grand Prix,Driver,Constructor,FP1 Time,FP1 Gap,FP1 Laps,FP2 Time,FP2 Gap,FP2 Laps,FP3 Time,FP3 Gap,FP3 Laps,Grid Position
2018,italian-grand-prix,Hülkenberg,Renault,96.107,2.107,15.0,83.063,1.958,30.0,83.149,2.64,10.0,14.0
2018,italian-grand-prix,Bottas,Mercedes,96.238,2.238,8.0,81.803,0.698,35.0,81.112,0.603,18.0,4.0
2018,italian-grand-prix,Hamilton,Mercedes,96.546,2.546,6.0,81.392,0.287,31.0,80.59,0.081,14.0,3.0
2018,italian-grand-prix,Leclerc,Sauber,96.648,2.648,10.0,82.965,1.86,20.0,82.313,1.804,17.0,17.0
2018,italian-grand-prix,Magnussen,Haas,97.066,3.066,13.0,83.233,2.128,28.0,82.011,1.502,15.0,11.0
2018,italian-grand-prix,Alonso,McLaren,97.426,3.426,14.0,83.741,2.636,23.0,82.892,2.383,23.0,13.0
2018,italian-grand-prix,Grosjean,Haas,97.683,3.683,13.0,83.077,1.972,31.0,82.357,1.848,16.0,6.0
2018,italian-grand-prix,Vettel,Ferrari,97.867,3.867,4.0,81.105,0.0,27.0,80.509,0.0,18.0,2.0
2018,italian-grand-prix,Sirotkin,Williams,97.929,3.929,10.0,83.514,2.409,28.0,82.778,2.269,20.0,12.0
2018,italian-grand-prix,Stroll,Williams,98.253,4.253,8.0,83.566,2.461,29.0,82.86,2.351,19.0,10.0
2018,singapore-grand-prix,Ricciardo,Red Bull,99.711,0.0,27.0,99.309,0.61,33.0,99.186,1.132,14.0,6.0
2018,singapore-grand-prix,Verstappen,Red Bull,99.912,0.201,27.0,99.221,0.522,28.0,99.265,1.211,10.0,2.0
2018,singapore-grand-prix,Vettel,Ferrari,99.997,0.286,23.0,100.633,1.934,12.0,98.054,0.0,19.0,3.0
2018,singapore-grand-prix,Räikkönen,Ferrari,100.486,0.775,21.0,98.699,0.0,35.0,98.416,0.362,16.0,5.0
2018,singapore-grand-prix,Hülkenberg,Renault,101.105,1.394,26.0,100.668,1.969,35.0,100.45,2.396,17.0,10.0
2018,singapore-grand-prix,Hamilton,Mercedes,101.232,1.521,28.0,98.71,0.011,20.0,98.558,0.504,14.0,1.0
2018,singapore-grand-prix,Sainz,Renault,101.329,1.618,23.0,100.274,1.575,36.0,100.591,2.537,14.0,12.0
2018,singapore-grand-prix,Bottas,Mercedes,101.429,1.718,28.0,99.368,0.669,33.0,98.603,0.549,17.0,4.0
2018,singapore-grand-prix,Leclerc,Sauber,102.035,2.324,24.0,101.062,2.363,37.0,100.915,2.861,20.0,13.0
2018,singapore-grand-prix,Grosjean,Haas,102.108,2.397,21.0,100.384,1.685,33.0,99.747,1.693,14.0,8.0
2018,singapore-grand-prix,Ericsson,Sauber,102.408,2.697,23.0,100.812,2.113,37.0,101.953,3.899,18.0,14.0
2018,singapore-grand-prix,Pérez,Force India,102.412,2.701,25.0,100.774,2.075,30.0,100.231,2.177,14.0,7.0
2018,singapore-grand-prix,Magnussen,Haas,102.452,2.741,20.0,101.154,2.455,32.0,100.559,2.505,13.0,16.0
2018,singapore-grand-prix,Alonso,McLaren,102.63,2.919,23.0,100.459,1.76,31.0,100.254,2.2,10.0,11.0
2018,singapore-grand-prix,Ocon,Force India,103.177,3.466,25.0,100.87,2.171,33.0,100.073,2.019,14.0,9.0
2018,singapore-grand-prix,Gasly,Toro Rosso,103.24,3.529,25.0,101.615,2.916,36.0,100.686,2.632,16.0,15.0
2018,singapore-grand-prix,Hartley,Toro Rosso,103.485,3.774,30.0,101.542,2.843,38.0,101.562,3.508,18.0,17.0
2018,singapore-grand-prix,Stroll,Williams,103.849,4.138,30.0,102.141,3.442,17.0,102.22,4.166,18.0,20.0
2018,singapore-grand-prix,Sirotkin,Williams,104.036,4.325,29.0,102.181,3.482,36.0,101.884,3.83,19.0,19.0
2018,singapore-grand-prix,Vandoorne,McLaren,105.16,5.449,11.0,101.164,2.465,32.0,100.798,2.744,15.0,18.0
2018,russian-grand-prix,Vettel,Ferrari,94.488,0.0,19.0,93.928,0.543,33.0,93.667,0.6,14.0,3.0
2018,russian-grand-prix,Verstappen,Red Bull,94.538,0.05,22.0,93.827,0.442,32.0,93.937,0.87,11.0,11.0
2018,russian-grand-prix,Hamilton,Mercedes,94.818,0.33,23.0,93.385,0.0,35.0,93.067,0.0,13.0,2.0
2018,russian-grand-prix,Bottas,Mercedes,94.999,0.511,28.0,93.584,0.199,33.0,93.321,0.254,16.0,1.0
2018,russian-grand-prix,Ricciardo,Red Bull,95.524,1.036,11.0,93.844,0.459,37.0,94.394,1.327,14.0,12.0
2018,russian-grand-prix,Ocon,Force India,95.663,1.175,24.0,95.147,1.762,33.0,94.809,1.742,16.0,6.0
2018,russian-grand-prix,Räikkönen,Ferrari,95.696,1.208,19.0,94.388,1.003,31.0,93.688,0.621,11.0,4.0
2018,russian-grand-prix,Magnussen,Haas,96.196,1.708,21.0,95.331,1.946,33.0,94.82,1.753,15.0,5.0
2018,russian-grand-prix,Hülkenberg,Renault,96.274,1.786,18.0,95.568,2.183,35.0,95.213,2.146,12.0,15.0
2018,russian-grand-prix,Grosjean,Haas,96.816,2.328,23.0,95.911,2.526,35.0,95.185,2.118,18.0,9.0
2018,russian-grand-prix,Gasly,Toro Rosso,96.944,2.456,25.0,95.137,1.752,28.0,95.125,2.058,21.0,13.0
2018,russian-grand-prix,Leclerc,Sauber,97.054,2.566,24.0,95.432,2.047,32.0,94.628,1.561,15.0,7.0
2018,russian-grand-prix,Vandoorne,McLaren,97.187,2.699,27.0,96.617,3.232,31.0,96.597,3.53,14.0,19.0
2018,russian-grand-prix,Sirotkin,Williams,97.225,2.737,25.0,96.861,3.476,39.0,96.071,3.004,16.0,18.0
2018,russian-grand-prix,Hartley,Toro Rosso,97.944,3.456,28.0,96.024,2.639,29.0,96.033,2.966,22.0,16.0
2018,russian-grand-prix,Stroll,Williams,99.137,4.649,13.0,97.001,3.616,35.0,96.274,3.207,20.0,20.0
2018,japanese-grand-prix,Hamilton,Mercedes,88.691,0.0,25.0,88.217,0.0,31.0,89.599,0.0,13.0,1.0
2018,japanese-grand-prix,Bottas,Mercedes,89.137,0.446,26.0,88.678,0.461,30.0,90.422,0.823,13.0,2.0
2018,japanese-grand-prix,Ricciardo,Red Bull,89.373,0.682,32.0,89.513,1.296,27.0,90.474,0.875,10.0,15.0
2018,japanese-grand-prix,Räikkönen,Ferrari,89.627,0.936,20.0,89.498,1.281,33.0,90.054,0.455,13.0,4.0
2018,japanese-grand-prix,Vettel,Ferrari,89.685,0.994,20.0,89.05,0.833,36.0,89.715,0.116,14.0,9.0
2018,japanese-grand-prix,Verstappen,Red Bull,89.841,1.15,30.0,89.257,1.04,32.0,90.304,0.705,13.0,3.0
2018,japanese-grand-prix,Ocon,Force India,90.591,1.9,28.0,90.035,1.818,32.0,91.088,1.489,12.0,8.0
2018,japanese-grand-prix,Grosjean,Haas,90.814,2.123,22.0,90.44,2.223,32.0,91.636,2.037,14.0,5.0
2018,japanese-grand-prix,Leclerc,Sauber,90.929,2.238,27.0,90.906,2.689,26.0,91.76,2.161,14.0,11.0
2018,japanese-grand-prix,Ericsson,Sauber,91.073,2.382,29.0,90.478,2.261,33.0,92.442,2.843,10.0,20.0
2018,japanese-grand-prix,Gasly,Toro Rosso,91.073,2.382,20.0,90.795,2.578,10.0,93.105,3.506,10.0,7.0
2018,japanese-grand-prix,Sainz,Renault,91.1,2.409,23.0,90.904,2.687,31.0,91.513,1.914,14.0,13.0
2018,japanese-grand-prix,Pérez,Force India,91.272,2.581,29.0,90.51,2.293,28.0,91.483,1.884,12.0,10.0
2018,japanese-grand-prix,Magnussen,Haas,91.274,2.583,28.0,90.956,2.739,25.0,91.521,1.922,13.0,12.0
2018,japanese-grand-prix,Hülkenberg,Renault,91.418,2.727,18.0,90.644,2.427,36.0,92.224,2.625,12.0,16.0
2018,japanese-grand-prix,Stroll,Williams,91.508,2.817,27.0,91.215,2.998,32.0,92.201,2.602,14.0,14.0
2018,japanese-grand-prix,Hartley,Toro Rosso,91.908,3.217,23.0,90.502,2.285,27.0,92.03,2.431,13.0,6.0
2018,japanese-grand-prix,Alonso,McLaren,92.034,3.343,21.0,90.988,2.771,34.0,92.608,3.009,14.0,18.0
2018,japanese-grand-prix,Sirotkin,Williams,92.513,3.822,26.0,91.087,2.87,39.0,92.631,3.032,14.0,17.0
2018,united-states-grand-prix,Hamilton,Mercedes,107.502,0.0,6.0,108.716,0.0,3.0,93.87,0.073,23.0,1.0
2018,united-states-grand-prix,Verstappen,Red Bull,108.847,1.345,9.0,109.798,1.082,5.0,94.703,0.906,21.0,15.0
2018,united-states-grand-prix,Vettel,Ferrari,109.489,1.987,18.0,113.912,5.196,8.0,93.797,0.0,20.0,2.0
2018,united-states-grand-prix,Räikkönen,Ferrari,109.928,2.426,20.0,113.443,4.727,7.0,93.843,0.046,21.0,3.0
2018,united-states-grand-prix,Leclerc,Sauber,110.961,3.459,14.0,114.101,5.385,9.0,95.365,1.568,21.0,9.0
2018,united-states-grand-prix,Ericsson,Sauber,111.016,3.514,14.0,113.07,4.354,9.0,96.0,2.203,21.0,19.0
2018,united-states-grand-prix,Alonso,McLaren,111.036,3.534,9.0,111.728,3.012,3.0,96.332,2.535,20.0,16.0
2018,united-states-grand-prix,Gasly,Toro Rosso,111.234,3.732,19.0,109.728,1.012,10.0,95.713,1.916,27.0,13.0
2018,united-states-grand-prix,Pérez,Force India,111.459,3.957,18.0,114.963,6.247,6.0,95.411,1.614,21.0,10.0
2018,united-states-grand-prix,Sirotkin,Williams,111.589,4.087,14.0,115.446,6.73,8.0,96.193,2.396,20.0,17.0
2018,united-states-grand-prix,Ocon,Force India,111.655,4.153,17.0,115.348,6.632,6.0,95.562,1.765,22.0,6.0
2018,united-states-grand-prix,Hülkenberg,Renault,111.717,4.215,7.0,112.208,3.492,6.0,95.882,2.085,19.0,7.0
2018,united-states-grand-prix,Stroll,Williams,111.896,4.394,14.0,114.637,5.921,5.0,96.188,2.391,21.0,18.0
2018,mexican-grand-prix,Verstappen,Red Bull,76.656,0.0,19.0,76.72,0.0,21.0,76.284,0.0,9.0,2.0
2018,mexican-grand-prix,Ricciardo,Red Bull,77.139,0.483,19.0,76.873,0.153,32.0,77.028,0.744,7.0,1.0
2018,mexican-grand-prix,Sainz,Renault,77.926,1.27,20.0,77.953,1.233,35.0,77.336,1.052,11.0,8.0
2018,mexican-grand-prix,Hülkenberg,Renault,78.028,1.372,21.0,78.046,1.326,36.0,77.623,1.339,10.0,7.0
2018,mexican-grand-prix,Hamilton,Mercedes,78.075,1.419,23.0,78.1,1.38,40.0,76.538,0.254,9.0,3.0
2018,mexican-grand-prix,Bottas,Mercedes,78.322,1.666,27.0,78.14,1.42,40.0,78.839,2.555,5.0,5.0
2018,mexican-grand-prix,Vettel,Ferrari,78.746,2.09,17.0,77.954,1.234,42.0,76.566,0.282,11.0,4.0
2018,mexican-grand-prix,Räikkönen,Ferrari,78.936,2.28,22.0,78.133,1.413,42.0,77.045,0.761,16.0,6.0
2018,mexican-grand-prix,Hartley,Toro Rosso,79.024,2.368,29.0,78.061,1.341,35.0,78.637,2.353,10.0,14.0
2018,mexican-grand-prix,Pérez,Force India,79.124,2.468,29.0,78.167,1.447,24.0,77.819,1.535,10.0,13.0
2018,mexican-grand-prix,Grosjean,Haas,79.276,2.62,26.0,78.733,2.013,39.0,78.145,1.861,10.0,16.0
2018,mexican-grand-prix,Ericsson,Sauber,79.312,2.656,28.0,79.322,2.602,41.0,77.565,1.281,14.0,10.0
2018,mexican-grand-prix,Vandoorne,McLaren,79.716,3.06,29.0,79.096,2.376,30.0,78.445,2.161,15.0,17.0
2018,mexican-grand-prix,Sirotkin,Williams,79.899,3.243,30.0,79.335,2.615,37.0,78.669,2.385,9.0,20.0
2018,mexican-grand-prix,Stroll,Williams,80.142,3.486,26.0,79.219,2.499,25.0,78.698,2.414,8.0,19.0
2018,brazilian-grand-prix,Verstappen,Red Bull,69.011,0.0,16.0,69.339,0.493,28.0,68.733,0.785,12.0,5.0
2018,brazilian-grand-prix,Vettel,Ferrari,69.06,0.049,20.0,68.919,0.073,42.0,67.948,0.0,17.0,2.0
2018,brazilian-grand-prix,Hamilton,Mercedes,69.107,0.096,28.0,68.849,0.003,43.0,68.165,0.217,15.0,1.0
2018,brazilian-grand-prix,Ricciardo,Red Bull,69.395,0.384,23.0,69.164,0.318,44.0,68.788,0.84,12.0,6.0
2018,brazilian-grand-prix,Räikkönen,Ferrari,69.573,0.562,28.0,69.412,0.566,42.0,68.49,0.542,17.0,4.0
2018,brazilian-grand-prix,Bottas,Mercedes,69.679,0.668,23.0,68.846,0.0,48.0,68.465,0.517,23.0,3.0
2018,brazilian-grand-prix,Grosjean,Haas,69.922,0.911,28.0,69.769,0.923,44.0,69.257,1.309,16.0,9.0
2018,brazilian-grand-prix,Magnussen,Haas,70.236,1.225,15.0,70.007,1.161,39.0,69.146,1.198,14.0,11.0
2018,brazilian-grand-prix,Leclerc,Sauber,70.346,1.335,28.0,69.943,1.097,44.0,69.448,1.5,21.0,8.0
2018,brazilian-grand-prix,Ocon,Force India,70.361,1.35,34.0,70.159,1.313,45.0,69.588,1.64,18.0,13.0
2018,brazilian-grand-prix,Sainz,Renault,70.662,1.651,34.0,70.458,1.612,48.0,69.864,1.916,17.0,16.0
2018,brazilian-grand-prix,Hülkenberg,Renault,70.679,1.668,34.0,71.674,2.828,6.0,69.461,1.513,19.0,14.0
2018,brazilian-grand-prix,Stroll,Williams,70.799,1.788,30.0,70.662,1.816,44.0,70.001,2.053,17.0,19.0
2018,brazilian-grand-prix,Gasly,Toro Rosso,70.934,1.923,30.0,70.33,1.484,44.0,69.402,1.454,22.0,10.0
2018,brazilian-grand-prix,Sirotkin,Williams,71.037,2.026,30.0,70.569,1.723,46.0,69.885,1.937,14.0,15.0
2018,brazilian-grand-prix,Hartley,Toro Rosso,71.176,2.165,32.0,70.734,1.888,46.0,69.985,2.037,18.0,17.0
2018,brazilian-grand-prix,Vandoorne,McLaren,71.452,2.441,23.0,70.596,1.75,26.0,70.289,2.341,16.0,20.0
2018,abu-dhabi-grand-prix,Verstappen,Red Bull,98.491,0.0,27.0,97.28,0.044,32.0,97.747,0.571,14.0,6.0
2018,abu-dhabi-grand-prix,Ricciardo,Red Bull,98.945,0.454,19.0,97.428,0.192,31.0,98.09,0.914,11.0,5.0
2018,abu-dhabi-grand-prix,Bottas,Mercedes,99.452,0.961,29.0,97.236,0.0,37.0,97.933,0.757,15.0,2.0
2018,abu-dhabi-grand-prix,Hamilton,Mercedes,99.543,1.052,26.0,97.443,0.207,35.0,97.176,0.0,16.0,1.0
2018,abu-dhabi-grand-prix,Ocon,Force India,100.102,1.611,26.0,98.402,1.166,33.0,99.011,1.835,7.0,9.0
2018,abu-dhabi-grand-prix,Magnussen,Haas,100.235,1.744,21.0,98.318,1.082,30.0,99.612,2.436,12.0,13.0
2018,abu-dhabi-grand-prix,Räikkönen,Ferrari,100.417,1.926,24.0,97.461,0.225,40.0,97.464,0.288,18.0,4.0
2018,abu-dhabi-grand-prix,Vettel,Ferrari,100.453,1.962,21.0,97.569,0.333,39.0,97.587,0.411,14.0,3.0
2018,abu-dhabi-grand-prix,Sainz,Renault,100.588,2.097,21.0,98.511,1.275,37.0,98.97,1.794,15.0,11.0
2018,abu-dhabi-grand-prix,Grosjean,Haas,100.663,2.172,24.0,98.06,0.824,30.0,98.304,1.128,13.0,7.0
2018,abu-dhabi-grand-prix,Gasly,Toro Rosso,100.671,2.18,17.0,98.506,1.27,32.0,99.74,2.564,12.0,17.0
2018,abu-dhabi-grand-prix,Hülkenberg,Renault,101.023,2.532,24.0,98.23,0.994,36.0,98.85,1.674,15.0,10.0
2018,abu-dhabi-grand-prix,Pérez,Force India,101.075,2.584,23.0,98.806,1.57,31.0,99.053,1.877,14.0,14.0
2018,abu-dhabi-grand-prix,Hartley,Toro Rosso,101.137,2.646,26.0,98.957,1.721,35.0,99.074,1.898,17.0,16.0
2018,abu-dhabi-grand-prix,Stroll,Williams,101.493,3.002,22.0,100.046,2.81,33.0,100.117,2.941,18.0,20.0
2018,abu-dhabi-grand-prix,Ericsson,Sauber,101.928,3.437,22.0,99.502,2.266,36.0,99.997,2.821,19.0,12.0
2018,abu-dhabi-grand-prix,Vandoorne,McLaren,102.114,3.623,22.0,99.938,2.702,18.0,100.233,3.057,13.0,18.0
2018,abu-dhabi-grand-prix,Alonso,McLaren,102.313,3.822,16.0,98.725,1.489,35.0,99.974,2.798,12.0,15.0
2017,australian-grand-prix,Hamilton,Mercedes,84.22,0.0,22.0,83.62,0.0,34.0,83.87,0.49,12.0,1.0
2017,australian-grand-prix,Bottas,Mercedes,84.803,0.583,25.0,84.176,0.556,34.0,83.859,0.479,12.0,3.0
2017,australian-grand-prix,Ricciardo,Red Bull,84.886,0.666,19.0,84.65,1.03,27.0,85.092,1.712,15.0,10.0
2017,australian-grand-prix,Verstappen,Red Bull,85.246,1.026,19.0,85.013,1.393,8.0,86.269,2.889,7.0,5.0
2017,australian-grand-prix,Räikkönen,Ferrari,85.372,1.152,16.0,84.525,0.905,30.0,83.988,0.608,10.0,4.0
2017,australian-grand-prix,Vettel,Ferrari,85.464,1.244,10.0,84.167,0.547,35.0,83.38,0.0,12.0,2.0
2017,australian-grand-prix,Massa,Williams,86.142,1.922,28.0,86.331,2.711,6.0,86.237,2.857,15.0,7.0
2017,australian-grand-prix,Grosjean,Haas,86.168,1.948,20.0,85.436,1.816,29.0,85.581,2.201,11.0,6.0
2017,australian-grand-prix,Hülkenberg,Renault,86.183,1.963,15.0,85.478,1.858,36.0,85.063,1.683,10.0,12.0
2017,australian-grand-prix,Pérez,Force India,86.276,2.056,29.0,85.591,1.971,35.0,86.457,3.077,12.0,11.0
2017,australian-grand-prix,Sainz,Toro Rosso,86.45,2.23,24.0,85.084,1.464,34.0,85.948,2.568,11.0,8.0
2017,australian-grand-prix,Kvyat,Toro Rosso,86.514,2.294,25.0,85.493,1.873,39.0,86.049,2.669,11.0,9.0
2017,australian-grand-prix,Stroll,Williams,86.734,2.514,29.0,86.525,2.905,27.0,87.327,3.947,12.0,19.0
2017,australian-grand-prix,Alonso,McLaren,87.116,2.896,18.0,86.0,2.38,19.0,86.556,3.176,7.0,13.0
2017,australian-grand-prix,Ericsson,Sauber,87.348,3.128,30.0,86.498,2.878,29.0,87.402,4.022,10.0,15.0
2017,australian-grand-prix,Ocon,Force India,87.656,3.436,23.0,86.145,2.525,37.0,87.103,3.723,16.0,14.0
2017,australian-grand-prix,Magnussen,Haas,87.667,3.447,20.0,87.279,3.659,8.0,86.138,2.758,11.0,17.0
2017,australian-grand-prix,Palmer,Renault,88.585,4.365,6.0,87.549,3.929,4.0,88.32,4.94,12.0,20.0
2017,australian-grand-prix,Vandoorne,McLaren,88.695,4.475,14.0,86.608,2.988,33.0,86.699,3.319,9.0,18.0
2017,bahrain-grand-prix,Vettel,Ferrari,92.697,0.0,21.0,91.31,0.0,29.0,92.75,0.556,10.0,3.0
2017,bahrain-grand-prix,Ricciardo,Red Bull,93.097,0.4,22.0,91.376,0.066,28.0,92.809,0.615,8.0,4.0
2017,bahrain-grand-prix,Verstappen,Red Bull,93.566,0.869,23.0,92.245,0.935,18.0,92.194,0.0,8.0,6.0
2017,bahrain-grand-prix,Pérez,Force India,94.095,1.398,22.0,93.319,2.009,34.0,93.916,1.722,14.0,18.0
2017,bahrain-grand-prix,Massa,Williams,94.246,1.549,24.0,92.079,0.769,37.0,92.801,0.607,12.0,8.0
2017,bahrain-grand-prix,Stroll,Williams,94.322,1.625,25.0,93.361,2.051,36.0,93.965,1.771,15.0,12.0
2017,bahrain-grand-prix,Ocon,Force India,94.332,1.635,23.0,92.875,1.565,38.0,94.064,1.87,17.0,14.0
2017,bahrain-grand-prix,Alonso,McLaren,94.372,1.675,14.0,92.897,1.587,31.0,93.922,1.728,10.0,15.0
2017,bahrain-grand-prix,Grosjean,Haas,94.564,1.867,21.0,92.505,1.195,34.0,94.205,2.011,14.0,9.0
2017,bahrain-grand-prix,Hamilton,Mercedes,94.636,1.939,28.0,91.594,0.284,35.0,92.304,0.11,10.0,2.0
2017,bahrain-grand-prix,Kvyat,Toro Rosso,94.838,2.141,13.0,92.707,1.397,35.0,93.744,1.55,11.0,11.0
2017,bahrain-grand-prix,Hülkenberg,Renault,94.927,2.23,13.0,91.883,0.573,37.0,92.933,0.739,9.0,7.0
2017,bahrain-grand-prix,Vandoorne,McLaren,94.997,2.3,10.0,94.23,2.92,8.0,94.027,1.833,15.0,17.0
2017,bahrain-grand-prix,Bottas,Mercedes,95.002,2.305,27.0,91.351,0.041,35.0,92.754,0.56,13.0,1.0
2017,bahrain-grand-prix,Palmer,Renault,95.068,2.371,19.0,92.876,1.566,38.0,94.417,2.223,11.0,10.0
2017,bahrain-grand-prix,Magnussen,Haas,95.579,2.882,21.0,92.854,1.544,33.0,94.198,2.004,13.0,20.0
2017,bahrain-grand-prix,Ericsson,Sauber,95.888,3.191,24.0,93.944,2.634,34.0,94.268,2.074,15.0,19.0
2017,bahrain-grand-prix,Wehrlein,Sauber,95.959,3.262,23.0,94.117,2.807,29.0,93.947,1.753,15.0,13.0
2017,bahrain-grand-prix,Sainz,Toro Rosso,96.079,3.382,16.0,94.072,2.762,5.0,93.604,1.41,18.0,16.0
2017,bahrain-grand-prix,Räikkönen,Ferrari,102.333,9.636,6.0,91.478,0.168,34.0,92.785,0.591,9.0,5.0
2017,russian-grand-prix,Räikkönen,Ferrari,96.074,0.0,19.0,94.383,0.263,36.0,94.338,0.337,16.0,2.0
2017,russian-grand-prix,Bottas,Mercedes,96.119,0.045,24.0,94.79,0.67,36.0,94.364,0.363,20.0,3.0
2017,russian-grand-prix,Hamilton,Mercedes,96.681,0.607,23.0,94.829,0.709,34.0,94.542,0.541,19.0,4.0
2017,russian-grand-prix,Verstappen,Red Bull,97.174,1.1,19.0,95.54,1.42,15.0,95.452,1.451,21.0,7.0
2017,russian-grand-prix,Vettel,Ferrari,97.23,1.156,19.0,94.12,0.0,36.0,94.001,0.0,17.0,1.0
2017,russian-grand-prix,Ricciardo,Red Bull,97.29,1.216,19.0,95.91,1.79,26.0,95.83,1.829,24.0,5.0
2017,russian-grand-prix,Pérez,Force India,97.457,1.383,29.0,96.6,2.48,38.0,96.962,2.961,21.0,9.0
2017,russian-grand-prix,Massa,Williams,97.9,1.826,29.0,96.261,2.141,39.0,95.471,1.47,17.0,6.0
2017,russian-grand-prix,Stroll,Williams,97.944,1.87,30.0,97.747,3.627,36.0,96.649,2.648,19.0,12.0
2017,russian-grand-prix,Ocon,Force India,98.065,1.991,28.0,96.654,2.534,39.0,96.676,2.675,22.0,10.0
2017,russian-grand-prix,Kvyat,Toro Rosso,98.496,2.422,17.0,97.3,3.18,35.0,96.846,2.845,18.0,13.0
2017,russian-grand-prix,Magnussen,Haas,98.747,2.673,23.0,96.506,2.386,31.0,96.556,2.555,19.0,14.0
2017,russian-grand-prix,Alonso,McLaren,98.813,2.739,16.0,96.765,2.645,27.0,96.869,2.868,12.0,15.0
2017,russian-grand-prix,Sainz,Toro Rosso,98.976,2.902,17.0,97.083,2.963,36.0,96.164,2.163,20.0,11.0
2017,russian-grand-prix,Grosjean,Haas,99.533,3.459,17.0,97.039,2.919,31.0,97.164,3.163,20.0,20.0
2017,russian-grand-prix,Vandoorne,McLaren,99.541,3.467,19.0,97.125,3.005,25.0,97.182,3.181,15.0,17.0
2017,russian-grand-prix,Wehrlein,Sauber,99.731,3.657,21.0,97.441,3.321,30.0,97.657,3.656,17.0,18.0
2017,russian-grand-prix,Ericsson,Sauber,100.079,4.005,20.0,97.819,3.699,29.0,97.503,3.502,21.0,19.0
2017,spanish-grand-prix,Hamilton,Mercedes,81.521,0.0,28.0,80.802,0.0,39.0,80.595,0.381,12.0,1.0
